wav_filename,wav_filesize,transcript
Z292Mk_026_05.wav,1731060,  įklijuok    įrašyk    įrašyk dokumentą    įrašyk ir užverk    įrašyk ir užverk laišką    įrašyk kitu vardu    įrašyk kitu vardu dokumentą    įrašyk laišką    įterpk euro ženklą   
Z292Mk_027_01.wav,2013740,   įterpk lentelę    įterpk paveikslą    įterpti lentelę    įterpti paveikslą    kairinė lygiuotė    ketvirta funkcija    kopijuok    kursyvas    mano dokumentai    mano kompiuteris    mano muzika    
Z292Mk_027_04.wav,1984436,   paleisk pašto programą    paleisk pateikčių rengyklę    paleisk rašyklę    paleisk skaičiuoklę    pauzė   pažymėk viską    penkta funkcija    perdaryk veiksmą    pereik į ankstesnį elementą   pereik į aplankų medį    
Z292Mk_027_05.wav,2009644,  pereik į failų sąrašą   pereik į naršymo sritį    pereik į tolesnį elementą    perjunk į ankstesnę programą   perjunk į tolesnę programą    perjunk programą   persiųsk   persiųsk laišką     pirma funkcija   pridėk priedą   
Z292Mk_028_01.wav,2138806,   pristabdyk    pusjuodis    puslapiu aukštyn    puslapiu į dešinę    puslapiu į kairę    puslapiu žemyn    rodyk ankstesnį laišką    rodyk ankstesnį neskaitytą laišką    rodyk darbalaukį    rodyk dideles piktogramas  
Z292Mk_028_02.wav,2133386,   rodyk failų tvarkytuvę    rodyk išklotines     rodyk išsamią informaciją    rodyk komandas    rodyk leistuvę    rodyk mažas piktogramas    rodyk padidintas piktogramas    rodyk paštą    rodyk pašto programą    rodyk pateikčių rengyklę   
Z292Mk_028_03.wav,2044390,  rodyk rašyklę    rodyk savybes    rodyk sąrašą     rodyk skaičiuoklę     rodyk tolesnį laišką    rodyk tolesnį neskaitytą laišką    rodyk turinį    rodyk vidutines piktogramas     rodyk visame ekrane    septinta funkcija    
Z292Mk_028_05.wav,1830520,  sumažink šriftą   surikiuok pagal datą    surikiuok pagal pavadinimą    suskleisk elementus    suskleisk langą    šalink   šešta funkcija    taikyk    taip   tęsk   
Z292Mk_029_01.wav,2201004,   tikrink paštą     tyliau      tolesnė programa    tolesnis    tolesnis elementas    tolesnis laiškas    tolesnis neskaitytas laiškas   toliau    trečia funkcija   užmigdyk kompiuterį    
Z292Mk_029_02.wav,2235100,  užrakink kompiuterį    užverk    užverk dokumentą    užverk langą    valdymo skydelis    visas ekranas    vykdyk antrą funkciją     vykdyk aštuntą funkciją     vykdyk dešimtą funkciją    vykdyk devintą funkciją    
Z292Mk_029_03.wav,2265566,  vykdyk ketvirtą funkciją    vykdyk penktą funkciją     vykdyk pirmą funkciją    vykdyk septintą funkciją    vykdyk šeštą funkciją   vykdyk trečią funkciją   žemyn    trečia funkcija   tyliau   tęsk     
Z292Mk_029_04.wav,2144044,  užbaik programos darbą    užmigdyk kompiuterį   užrakink kompiuterį    užverk    užverk dokumentą    užverk langą    valdymo skydelis    visas ekranas    vykdyk     vykdyk antrą funkciją      
Z292Mk_029_05.wav,2142764,   vykdyk aštuntą funkciją   vykdyk devintą funkciją    vykdyk dešimtą funkciją    vykdyk ketvirtą funkciją   vykdyk penktą funkciją    vykdyk pirmą funkciją    vykdyk septintą funkciją    vykdyk trečią funkciją    vykdyk šeštą funkciją    vykdyti   
Z292Mk_030_01.wav,1767956,  į dešinę    į kairę    į pabaigą    į pradžią    į puslapio apačią   į puslapio dešinę   į puslapio kairę    į puslapio viršų    įdėk    įjunk naršytuvą  
Z292Mk_030_02.wav,2121874,   įjunk abipusę lygiuotę    įjunk centrinę lygiuotę    įjunk dešininę lygiuotę   įjunk garsą   įjunk kairinę lygiuotę    įjunk kursyvą    įjunk miego būseną    įjunk miego režimą     įjunk pabraukimą     įjunk pusjuodį   
Z292Mk_030_03.wav,2289964,  įjunk spaudinio peržiūrą   įrašyk    įrašyk dokumentą    įrašyk ir užverk     įrašyk ir užverk adresatą    įrašyk ir užverk kontaktą     įrašyk ir užverk laišką    įrašyk ir užverk paskyrą    įrašyk ir užverk susitikimą    įrašyk ir užverk įvykį     
Z292Mk_030_04.wav,2497786,  įrašyk kitu vardu    įrašyk kitu vardu dokumentą     įrašyk laišką    įterpk euro ženklą    įterpk lentelę     įterpk paveikslą    įterpti lentelę   įterpti paveikslą    šešta funkcija    šiandiena    šiukšliadėžė    žemyn   
Z292Mk_031_02_T.wav,2263822,  atstatyk veiksmą    atšauk veiksmą    atverk adresyną    atverk antsiuntimų aplanką    atverk atsiuntimų žurnalą     atverk kortelę    atverk langą    atverk naują kortelę    atverk naują langą    atverk paieškos tinklalapį   
Z292Mk_031_03.wav,2127806,   atverk pradžios tinklalapį    atverk saitą    atverk žurnalą    aukštyn   dešinėn    eik aukštyn    eik dešinėn    eik į dešinę    eik į kairę    eik kairėn   
Z292Mk_031_04.wav,2727400,   eik žemyn   grąžink    grąžink veiksmą    grįžk atgal    grįžk iš viso ekrano    išjunk visą ekraną    iškirpk tekstą    išvalyk naršymo žurnalą     į adreso juostą     į ankstesnę kortelę   
Z292Mk_032_01_T.wav,2006448,   įrašyk adresą   įrašyk adresyną    įrašyk tinklalapio adresą    įtrauk į adresyną    kairėn    kitas laukas    kopijuok tekstą    naršymo žurnalas    naujienos    normalus ekranas   
Z292Mk_032_02.wav,2412204,   originalus mastelis    padidink mastelį     padidink vaizdą    pasirink kitą    patvirtinu    pereik atgal    pereik į adreso juostą   pereik į ankstesnę kortelę   pereik į ankstesnį elementą    pereik į ankstesnį lauką    
Z292Mk_032_03.wav,2284348,   pereik į galinę kortelę    pereik į kitą elementą    pereik į kitą lauką     pereik į kortelę    pereik į pradžios kortelę   pereik į tolesnę kortelę    pereik į tolesnį elementą    pereik į tolesnį lauką    pereik pirmyn    pradžios kortelė  
Z292Mk_032_04.wav,2199148,    pramogos    rodyk visame ekrane    slink aukštyn   slink dešinėn    slink į kairę    slink kairėn    slink žemyn    spausdink tinklalapį    stabdyk    stabdyk atsiuntimą    
Z292Mk_032_06.wav,1226924,    tolesnis teksto fragmentas    tolesnis tinklalapis    vėlesnis tinklalapis   vietinis meniu    žemyn    
Z292Mk_065_05.wav,2062764,  grūdėtasis    išeiti iš programos    išjunk garsą    įjunk garsą    judėjimo organoidai    kapsulė    ką daryti    ketvirta   ketvirtas   kitas klausimas   
Z292Mk_066_03.wav,2041876, protistai   pulsuojančioji vakuolė    ribosomos    rodyk    rodyk rezultatus    rodyk skyriaus turinį    rodyk teisingą atsakymą   rodyk turinį    rodyk veiklų sąrašą   sandara     
Z301Ml_031_02.wav,1821822,  atstatyk veiksmą    atšauk veiksmą  atverk adresyną  atverk atsiuntimų aplanką   atverk atsiuntimų žurnalą  atverk kortelę    atverk langą    atverk naują kortelę  atverk naują langą   atverk paieškos tinklalapį 
Z301Ml_031_03.wav,1599338,  atverk pradžios tinklalapį  atverk saitą  atverk žurnalą  aukštyn  dešinėn  eik aukštyn   eik dešinėn   eik į dešinę  eik į kairę   eik kairėn 
Z301Ml_031_04.wav,1723772,  eik žemyn  grąžink  grąžink veiksmą  grįžk atgal  grįžk iš viso ekrano  išjunk visą ekraną  iškirpk tekstą  išvalyk naršymo žurnalą  į adreso juostą  į ankstesnę kortelę 
Z301Ml_032_01.wav,1770642,  įrašyk adresą  įrašyk į adresyną  įrašyk tinklalapio adresą  įtrauk į adresyną  kairėn  kitas laukas  kopijuok tekstą  naršymo žurnalas  naujienos  normalus ekranas 
Z301Ml_032_02.wav,1825964,   originalus mastelis  padidink mastelį  padidink vaizdą   pasirink kitą  patvirtinu  pereik atgal  pereik į adreso juostą  pereik į ankstesnę kortelę  pereik į ankstesnį elementą  pereik į ankstesnį lauką 
Z301Ml_032_03.wav,2091352, pereik į galinę kortelę  pereik į kitą elementą  pereik į kitą lauką  pereik į kortelę  pereik į pradžios kortelę  pereik į tolesnę kortelę  pereik į tolesnį elementą  pereik į tolesnį lauką  pereik pirmyn  pradžios kortelė 
Z301Ml_032_04_T.wav,1856044, pramogos  rodyk visame ekrane  slink aukštyn  slink dešinėn  slink į kairę  slink kairėn  slink žemyn  spausdink tinklalapį  stabdyk  stabdyk antsiuntimą 
Z301Ml_032_06.wav,982494,  tolesnis teksto fragmentas  tolesnis tinklalapis  vėlesnis tinklalapis  vietinis meniu  žemyn 
Z301Ml_033_02.wav,1890394, į pradžią  į tolesnę programą  į tolesnį elementą  į tolesnį lauką  į viršaplankį  įdėk  įjunk abipusę lygiuotę  įjunk centrinę lygiuotę  įjunk dešininę lygiuotę  įjunk garsą 
Z301Ml_033_03.wav,1750336,  įjunk kairinę lygiuotę  įjunk kursyvą  įjunk miego būseną  įjunk miego režimą  įjunk naršytuvą  įjunk pabraukimą  įjunk pusjuodį  įjunk spaudinio peržiūrą  įklijuok  įrašyk ir užverk 
Z301Ml_033_04.wav,2013390,  įrašyk ir užverk įvykį  įrašyk ir užverk adresatą   įrašyk ir užverk kontaktą  įrašyk ir užverk laišką   įrašyk ir užverk paskyrą  įrašyk ir užverk susitikimą  įrašyk laišką  įterpk euro ženklą  įterpk lentelę  įterpk paveikslą 
Z301Ml_033_05.wav,1745022, šešta funkcija  šiandiena  šiukšliadėžė  žemyn  aštunta funkcija  abipusė lygiuotė  adresų knyga  adresai  adresatai  ankstesnė diena 
Z301Ml_034_01_T.wav,1770336,  ankstesnė programa  ankstesnė savaitė  ankstesnis  akstesnis elementas  ankstesnis laiškas  ankstesnis laukas  ankstesnis mėnuo  ankstesnis neskaitytas laiškas  ankstesnis puslapis  antra funkcija 
Z301Ml_034_03.wav,1716566,  atstatyk veiksmą  atverk  atverk administratoriaus teisėmis  atverk aplanką  atverk diską  atverk laišką  aukštyn  centrinė lygiuotė  darbalaukis  dešimta funkcija 
Z301Ml_034_04.wav,1873644, dešinėn  dešininė lygiuotė  devinta funkcija  dokumentai  eik į dešinę  eik į kairę  eik žemyn  eik atgal  eik aukštyn  eik dešinėn 
Z301Ml_035_01_T.wav,1909120,  išeik iš viso ekrano  išeiti iš sistemos  išjunk garsą  išjunk kompiuterį  išjunk kursyvą  išjunk programą  įjunk pusjuodį  išjunk spaudinio peržiūrą  išjunk visą ekraną  iškirpk 
Z301Ml_035_03.wav,1801340, juodraščiai  kairėn  kairinė lygiuotė  kalendorius  ketvirta funkcija  kompiuteris  kontaktai  kopijuok  kursyvas  laiškų sąrašas 
Z301Ml_037_02.wav,1875462, patikrink paštą  pauzė  paveikslai  penkta funkcija  perdaryk veiksmą  pereik į ankstesnį elementą  pereik į ankstesnį lauką  pereik į aplankų medį  pereik į failų sąrašą  pereik į laiškų sąrašą 
Z301Ml_037_03.wav,1666656, pereik į naršymo sritį  pereik į pabaigą  pereik į pradžią  pereik į tolesnį elementą  pereik į tolesnį lauką  perjunk į ankstesnę programą  perjunk į tolesnę programą  perjunk programą  persiųsk  persiųsk laišką 
Z301Ml_037_04.wav,1805438,  pirma funkcija  pridėk priedą  pristabdyk  pusjuodis  puslapiu į dešinę  puslapiu į kairę  puslapiu žemyn  puslapiu aukštyn  puslapiu dešinėn  puslapiu kairėn 
Z301Ml_037_05.wav,1697770,  rodyk dideles piktogramas  rodyk dieną  rodyk išklotines  rodyk išsamią informaciją  rodyk mėnesį  rodyk mažas piktogramas  rodyk padidintas piktogramas  rodyk sąrašą  rodyk savaitę  rodyk turinį 
Z301Ml_038_01.wav,1747012,  rodyk vidutines piktogramas  rodyk visame ekrane  septinta funkcija  siuntos  slink į dešinę  slink į kairę  slink žemyn  slink aukštyn  slink dešinėn  slink kairėn 
Z301Ml_038_05.wav,1604382, tolesnis  tolesnis elementas  tolesnis laiškas  tolesnis laukas  tolesnis mėnuo  tolesnis neskaitytas laiškas  tolesnis puslapis  toliau  trečia funkcija  tyliau 
Z301Ml_039_01.wav,1895702,  užbaik programos darbą  užmigdyk kompiuterį  užrakink kompiuterį  užverk  užverk dokumentą  užverk langą  valdymo skydelis  viršaplankis  visas ekranas  vykdyk šeštą funkciją 
Z301Ml_039_02.wav,1878230,  vykdyk aštuntą funkciją  vykdyk antrą funkciją  vykdyk dešimtą funkciją  vykdyk devintą funkciją  vykdyk ketvirtą funkciją  vykdyk penktą funkciją  vykdyk pirmą funkciją  vykdyk septintą funkciją  vykdyk trečią funkciją 
Z301Ml_040_01.wav,1384356,   atverk saitą vienas naujoje kortelėje  atverk saitą vienas naujame lange  eik žemyn vieną kartą  paeik žemyn vieną kartą  slink žemyn vieną kartą  paslink žemyn vieną kartą 
Z301Ml_040_03.wav,1432838, puslapį žemyn vieną kartą  pastumk puslapį žemyn vieną kartą  vienas puslapis žemyn  technologijos vienas  pramogos vienas  pereik į pirmą kortelę 
Z301Ml_040_04.wav,1376530, atverk saitą du naujoje kortelėje  atverk saitą du naujame lange  eik žemyn du kartus  paeik žemyn du kartus  slink žemyn  du kartus  paslink žemyn du kartus 
Z301Ml_040_06.wav,1071864, puslapį žemyn du kartus  pastumk puslapį žemyn du kartus  du puslapius žemyn  technologijos du  pramogos du 
Z301Ml_040_07.wav,1196840, pereik į antrą kortelę  atverk saitą trys naujoje kortelėje  atverk saitą trys naujame lange  eik žemyn tris kartus  paeik žemyn tris kartus 
Z301Ml_040_08.wav,1088954,  slink žemyn tris kartus   paslink žemyn tris kartus  paeik į kairę tris kartus  slink į kairę tris kartus  paslink į kairę tris kartus 
Z301Ml_040_09_T.wav,879880,  į kairę tris kartus  kairėn tris kartus  perkelk pirmyn tris kartus  puslapiu žemyn tris kartus  pastumk puslapį žemyn tris kartus 
Z301Ml_041_01_T.wav,1193190, tris puslapius žemyn  technologijos trys  pramogos trys   pereik į trečią kortelę  eik žemyn dešim kartų  paeik žemyn dešim kartų 
Z301Ml_041_02_T.wav,1086538, slink žemyn dešim kartų   paslink žemyn dešim kartų  paeik į kairę dešimt kartų  slink į kairę dešim kartų  paslink į kairę dešimt kartų 
Z301Ml_041_03_T.wav,1227130, į kairę dešim kartų   kairėn dešim kartų  perkelk pirmyn dešimt kartų  puslapį žemyn dešimt kartų  pastumk puslapį žemyn dešim kartų  dešim puslapių žemyn 
Z301Ml_041_04.wav,1263354, technologijos dešimt  pramogos dešimt  pereik į dešimtą kortelę  eik žemyn keturis kartus  paeik žemyn keturis kartus  slink žemyn keturis kartus 
Z301Ml_041_05.wav,1291918, paslink žemyn keturis kartus  paeik į kairę keturis kartus  slink į kairę keturis kartus  paslink į kairę keturis kartus   į kairę keturis kartus  kairėn keturis kartus 
Z301Ml_041_06.wav,1370704, perkelk pirmyn keturis kartus  puslapį žemyn keturis kartus  pastumk puslapį žemyn keturis kartus  keturis puslapius žemyn  technologijos keturi  pramogos keturi 
Z301Ml_041_07.wav,1228968, pereik į ketvirtą kortelę  eik žemyn penkis kartus  paeik žemyn penkis kartus  slink žemyn penkis kartus  paslink žemyn penkis kartus  paeik į kairę penkis kartus  
Z301Ml_041_08.wav,1282740, slink į kairę penkis kartus   paslink į kairę penkis kartus  į kairę penkis kartus   kairėn penkis kartus  perkelk pirmyn penkis kartus   puslapį žemyn penkis kartus  
Z301Ml_041_09.wav,1120366, pastumk puslapį žemyn penkis kartus  penkis puslapius žemyn  technologijos penki  pramogos penki  pereik į penktą kortelę 
Z301Ml_065_05.wav,1789512, grūdėtasis  išeiti iš programos  išjunk garsą  įjunk garsą  judėjimo organoidai  kapsulė  ką daryti  ketvirta  ketvirtas  kitas klausimas 
Z301Ml_066_03.wav,1685866, protistai  pulsuojančioji vakuolė  ribosomos  rodyk  rodyk rezultatus  rodyk skyriaus turinį  rodyk teisingą atsakymą  rodyk turinį  rodyk veiklų sąrašą  sandara 
Z302Mk_031_02.wav,1757272, atstatyk veiksmą  atšauk veiksmą  atverk adresyną   atverk atsiuntimų aplanką   atverk atsiuntimų žurnalą  atverk kortelę  atverk langą   atverk naują kortelę  atverk naują langą  atverk paieškos tinklalapį 
Z302Mk_031_03_T.wav,1527752,  atverk pradžios tinklalapį   atverk saitą  atverk žurnalą  aukštyn  dešinėn   eik aukštyn  eik dešinėn  eik į dešinę  eik į kairę  aik kairėn 
Z302Mk_031_04.wav,2023972, eik žemyn  grąžink  grąžink veiksmą   grįžk atgal   grįžk iš viso ekrano   išjunk visą ekraną  iškirpk tekstą   išvalyk naršymo žurnalą   į adreso juostą  į ankstesnę kortelę 
Z302Mk_032_01.wav,1885670,  įrašyk adresą   įrašyk į adresyną   įrašyk tinklalapio adresą   įtrauk į adresyną  kairėn  kitas laukas   kopijuok tekstą   naršymo žurnalas   naujienos  normalus ekranas 
Z302Mk_032_02.wav,2054514,  originalus mastelis  padidink mastelį  padidink vaizdą   pasirink kitą  patvirtinu   pereik atgal  pereik į adreso juostą   pereik į ankstesnę kortelę   pereik į ankstesnį elementą   pereik į ankstesnį lauką 
Z302Mk_032_03.wav,2184850, pereik į galinę kortelę   pereik į kitą elementą  pereik į kitą lauką  pereik į kortelę   pereik į pradžios kortelę  pereik į tolesnę kortelę  pereik į tolesnį elementą  pereik į tolesnį lauką  pereik pirmyn  pradžios kortelė 
Z302Mk_032_04.wav,1928696, pramogos  rodyk visame ekrane  slink aukštyn  slink dešinėn   slink į kairę   slink kairėn  slink žemyn   spausdink tinklalapį  stabdyk  stabdyk atsiuntimą 
